phase,usage_note,family,pipeline_id,pipeline_hash,candidate_kind,selector_eligible,offline_only,raw_steps,normalized_steps,timeout_profile,allowed_case_scales,case,selection_order,selection_reason,selector_bucket,scale_grade,final_nodes,final_levels,final_total_time_sec,final_peak_rss_mb,raw_nodes,raw_levels,raw_cec_status,raw_status,selected_nodes,selected_levels,selected_status,fallback_used,fallback_reason,metric_regression,metric_regression_reasons,raw_node_delta_vs_final,raw_level_delta_vs_final,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,total_runtime_sec,peak_rss_mb,runtime_ratio_vs_final,rss_ratio_vs_final,opt_returncode,cec_returncode,output_path,candidate_path,log_dir,cache_key
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_dch_clean,ffb5cdfc2d51,pipeline,false,true,strash; dch; balance; rewrite -z; refactor -z; dc2; balance,strash; dch; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_15,8,small near-two-input AIG bucket,small|near_aig|not_sop|po_medium,small,927,11,0.323562,10.890625,924,10,passed,ok,924,10,selected_raw,false,,false,,-3,-1,0.151168,0.107853,0.062957,0.321978,11.691,0.995104,1.073529,0,0,results\pipeline_search2\smoke\choice_dch_clean\tc_public_15\selected.blif,results\pipeline_search2\smoke\choice_dch_clean\tc_public_15\raw.candidate.blif,results\pipeline_search2\smoke\choice_dch_clean\tc_public_15\logs,64529ddc449d125245c8810dddafd434b180619c744734211bb5dd941e179f65
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_dch_clean,ffb5cdfc2d51,pipeline,false,true,strash; dch; balance; rewrite -z; refactor -z; dc2; balance,strash; dch; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_28,9,zero-gain guard bucket,small|near_aig|not_sop|po_small,small,520,7,0.260640,10.2890625,520,7,passed,ok,520,7,selected_raw,false,,false,,0,0,0.122199,0.082203,0.062929,0.267331,11.082,1.025669,1.077069,0,0,results\pipeline_search2\smoke\choice_dch_clean\tc_public_28\selected.blif,results\pipeline_search2\smoke\choice_dch_clean\tc_public_28\raw.candidate.blif,results\pipeline_search2\smoke\choice_dch_clean\tc_public_28\logs,160a086b92c719ee1e4d412b806fc38fb61e4ca06c93703825ed8931b9a59caa
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_dch_clean,ffb5cdfc2d51,pipeline,false,true,strash; dch; balance; rewrite -z; refactor -z; dc2; balance,strash; dch; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_16,10,tiny non-SOP non-AIG guard bucket,tiny|non_aig|not_sop|po_tiny,tiny,45,6,0.251822,9.9296875,45,6,passed,ok,45,6,selected_raw,false,,false,,0,0,0.098578,0.062797,0.061388,0.222763,9.031,0.884607,0.909520,0,0,results\pipeline_search2\smoke\choice_dch_clean\tc_public_16\selected.blif,results\pipeline_search2\smoke\choice_dch_clean\tc_public_16\raw.candidate.blif,results\pipeline_search2\smoke\choice_dch_clean\tc_public_16\logs,0a7cd7eff6008ea96e0097e3fcee41648b5fd73db9d4ef6dac73ec76a5b5dbe1
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_clean,555efd23e8a5,pipeline,false,true,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_30,1,largest node gain vs baseline,large|near_aig|not_sop|po_small,large,6613,21,2.162263,31.3046875,6613,21,passed,ok,6613,21,selected_raw,false,,false,,0,0,0.499101,1.466450,0.064520,2.030071,31.324,0.938864,1.000624,0,0,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_30\selected.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_30\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_30\logs,f2ffeeda983dc3fe5903c657e39b02a24e4578c400d859c9f93b79fbda506f47
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_clean,555efd23e8a5,pipeline,false,true,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_14,2,max-level pressure case; large near-two-input AIG with medium output bin,large|near_aig|not_sop|po_medium,large,3703,25,0.586281,19.07421875,2204,17,passed,ok,2204,17,selected_raw,false,,false,,-1499,-8,0.356095,0.135275,0.059240,0.550610,20.957,0.939157,1.098710,0,0,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_14\selected.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_14\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_14\logs,8c09f586d6185f6bb776a0f58a8e1dd1cafc18300a211ec68916845e27b32762
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_clean,555efd23e8a5,pipeline,false,true,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_22,3,large near-two-input AIG with small output bin,large|near_aig|not_sop|po_small,large,11067,20,3.665116,30.44140625,11067,20,passed,ok,11067,20,selected_raw,false,,false,,0,0,2.523699,0.983029,0.081547,3.588275,29.996,0.979034,0.985371,0,0,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_22\selected.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_22\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_22\logs,ba24b1862347790a8b422697668ae8510aa795caae6fffc35429c1355a18bac3
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_clean,555efd23e8a5,pipeline,false,true,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_12,4,medium non-AIG selector rewrite bucket,medium|non_aig|not_sop|po_large,medium,1385,13,0.346738,13.5625,1387,14,passed,ok,1387,14,selected_raw,false,,false,,2,1,0.122139,0.082104,0.062744,0.266987,11.730,0.769997,0.864919,0,0,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_12\selected.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_12\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_12\logs,17c9726d612499cdc78a027646c0a58aaf70269f249bbe5e711e8ea1c0172efc
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_clean,555efd23e8a5,pipeline,false,true,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_23,5,medium near-two-input AIG bucket,medium|near_aig|not_sop|po_tiny,medium,1530,16,0.312543,12.61328125,1530,16,passed,ok,1530,16,selected_raw,false,,false,,0,0,0.120749,0.082421,0.061949,0.265119,12.441,0.848264,0.986373,0,0,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_23\selected.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_23\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_23\logs,f9d84c9106cfa927ade4fe09a39fabee8cad96987a84e5ef69c55c1ff9542767
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_clean,555efd23e8a5,pipeline,false,true,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_9,6,tiny high-fanin SOP bucket,tiny|non_aig|high_sop|po_medium,tiny,224,5,0.284901,10.55859375,224,5,passed,ok,224,5,selected_raw,false,,false,,0,0,0.081606,0.082999,0.061841,0.226446,10.488,0.794823,0.993341,0,0,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_9\selected.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_9\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_9\logs,d9541a4be0f32c42fe5f2be874f92e66e03238471ab25044978794dc2de1d271
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_clean,555efd23e8a5,pipeline,false,true,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_7,7,small high-fanin SOP bucket,small|non_aig|high_sop|po_medium,small,252,3,0.270967,10.65234375,252,3,passed,ok,252,3,selected_raw,false,,false,,0,0,0.083958,0.082662,0.046715,0.213335,10.676,0.787311,1.002200,0,0,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_7\selected.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_7\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_7\logs,7d5f803399e6b9754733497f70f7c27e454c0c54de652a0a41d91b623b427671
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_clean,555efd23e8a5,pipeline,false,true,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_15,8,small near-two-input AIG bucket,small|near_aig|not_sop|po_medium,small,927,11,0.323562,10.890625,927,11,passed,ok,927,11,selected_raw,false,,false,,0,0,0.119724,0.100313,0.062261,0.282298,12.320,0.872469,1.131277,0,0,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_15\selected.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_15\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_15\logs,166a68f0653ee3d3c643a7dc0cc75db3009773310046b78aa65b50178019f022
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_clean,555efd23e8a5,pipeline,false,true,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_28,9,zero-gain guard bucket,small|near_aig|not_sop|po_small,small,520,7,0.260640,10.2890625,524,8,passed,ok,524,8,selected_raw,false,,false,,4,1,0.100005,0.082051,0.064594,0.246650,10.547,0.946323,1.025057,0,0,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_28\selected.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_28\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_28\logs,820a296809f45c9507a99c9cd2d037528ecf28c0f44c4c09e3df6f7c1e9b5483
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_clean,555efd23e8a5,pipeline,false,true,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,strash; fraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_16,10,tiny non-SOP non-AIG guard bucket,tiny|non_aig|not_sop|po_tiny,tiny,45,6,0.251822,9.9296875,45,6,passed,ok,45,6,selected_raw,false,,false,,0,0,0.084041,0.062154,0.061751,0.207946,9.137,0.825767,0.920142,0,0,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_16\selected.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_16\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_clean\tc_public_16\logs,aad0f1b68c7a11acc8d0799d44734c1edb1f66dec26d70f0624fccb959d7819e
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_ifraig_clean,eb815595a495,pipeline,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_30,1,largest node gain vs baseline,large|near_aig|not_sop|po_small,large,6613,21,2.162263,31.3046875,6613,21,passed,ok,6613,21,selected_raw,false,,false,,0,0,0.434531,1.405066,0.063160,1.902757,31.258,0.879984,0.998503,0,0,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_30\selected.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_30\raw.candidate.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_30\logs,55901cc33df8e469acb89fa40d1008c4ba27f99f01d58e65756c3231b7cfa042
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_ifraig_clean,eb815595a495,pipeline,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_14,2,max-level pressure case; large near-two-input AIG with medium output bin,large|near_aig|not_sop|po_medium,large,3703,25,0.586281,19.07421875,2204,17,passed,ok,2204,17,selected_raw,false,,false,,-1499,-8,0.383219,0.139142,0.062039,0.584400,18.254,0.996791,0.956994,0,0,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_14\selected.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_14\raw.candidate.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_14\logs,c1e547a5a0138401a47d48cfeaa77e4ded90d232cd57fa77a113a408095a203a
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_ifraig_clean,eb815595a495,pipeline,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_22,3,large near-two-input AIG with small output bin,large|near_aig|not_sop|po_small,large,11067,20,3.665116,30.44140625,11067,20,passed,ok,11067,20,selected_raw,false,,false,,0,0,2.479005,0.928589,0.083820,3.491414,30.277,0.952607,0.994611,0,0,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_22\selected.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_22\raw.candidate.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_22\logs,3c88db16fa94990b4793c34bf25344ba862fd7b863960cc890ed661205df583b
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_ifraig_clean,eb815595a495,pipeline,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_12,4,medium non-AIG selector rewrite bucket,medium|non_aig|not_sop|po_large,medium,1385,13,0.346738,13.5625,1387,14,passed,ok,1387,14,selected_raw,false,,false,,2,1,0.123308,0.084269,0.062077,0.269654,12.656,0.777689,0.933180,0,0,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_12\selected.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_12\raw.candidate.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_12\logs,aafaeb29fe8f4999bae5ddaa9728f81cbe5134f8ca09a666db446b3403e596fc
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_ifraig_clean,eb815595a495,pipeline,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_23,5,medium near-two-input AIG bucket,medium|near_aig|not_sop|po_tiny,medium,1530,16,0.312543,12.61328125,1530,16,passed,ok,1530,16,selected_raw,false,,false,,0,0,0.135761,0.087737,0.060511,0.284009,12.582,0.908703,0.997522,0,0,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_23\selected.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_23\raw.candidate.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_23\logs,e0eff8f9985e50ba9a8e83b2e67636da371c28b767518ec9efe668f5ee7c26c0
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_ifraig_clean,eb815595a495,pipeline,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_9,6,tiny high-fanin SOP bucket,tiny|non_aig|high_sop|po_medium,tiny,224,5,0.284901,10.55859375,224,5,passed,ok,224,5,selected_raw,false,,false,,0,0,0.098384,0.082530,0.063049,0.243963,10.551,0.856307,0.999260,0,0,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_9\selected.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_9\raw.candidate.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_9\logs,fbf73d8fabead683bb1a99302193797fd488c7f233e60436da623cb49c00f82d
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_ifraig_clean,eb815595a495,pipeline,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_7,7,small high-fanin SOP bucket,small|non_aig|high_sop|po_medium,small,252,3,0.270967,10.65234375,252,3,passed,ok,252,3,selected_raw,false,,false,,0,0,0.084129,0.083264,0.049046,0.216439,10.672,0.798766,1.001834,0,0,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_7\selected.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_7\raw.candidate.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_7\logs,761de6b0d0ffc207cfd6ab2075e8ef48d6974a9196d7c0b9415a1048ded462d4
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_ifraig_clean,eb815595a495,pipeline,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_15,8,small near-two-input AIG bucket,small|near_aig|not_sop|po_medium,small,927,11,0.323562,10.890625,927,11,passed,ok,927,11,selected_raw,false,,false,,0,0,0.098519,0.101582,0.062116,0.262217,11.645,0.810407,1.069225,0,0,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_15\selected.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_15\raw.candidate.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_15\logs,32091ccbadabd40f67886ce87d2b59b8fd0196106301249a216b412aa421558a
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_ifraig_clean,eb815595a495,pipeline,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_28,9,zero-gain guard bucket,small|near_aig|not_sop|po_small,small,520,7,0.260640,10.2890625,524,8,passed,ok,524,8,selected_raw,false,,false,,4,1,0.099418,0.083916,0.067499,0.250833,10.152,0.962372,0.986712,0,0,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_28\selected.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_28\raw.candidate.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_28\logs,1e46a16d8a29ddda6e98f7119940785ac95529ddfcf17651453fa4858194ef28
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_ifraig_clean,eb815595a495,pipeline,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,tiny|small|medium|large,tc_public_16,10,tiny non-SOP non-AIG guard bucket,tiny|non_aig|not_sop|po_tiny,tiny,45,6,0.251822,9.9296875,45,6,passed,ok,45,6,selected_raw,false,,false,,0,0,0.084567,0.065378,0.061770,0.211715,10.004,0.840734,1.007474,0,0,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_16\selected.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_16\raw.candidate.blif,results\pipeline_search2\smoke\choice_ifraig_clean\tc_public_16\logs,8e36a73b8a41b4159a5766cbe403d9190bef5d635239e8351226321d2c37c340
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,pipeline,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_30,1,largest node gain vs baseline,large|near_aig|not_sop|po_small,large,6613,21,2.162263,31.3046875,7347,21,passed,metric_regression,6613,21,fallback_current_final,true,metric_regression: nodes_worse:734,true,nodes_worse:734,734,0,0.600455,1.339657,0.062888,2.003000,30.977,0.926344,0.989518,0,0,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_30\selected.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_30\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_30\logs,793d1ee8f4e6059dfda6cbd9a089b3a263160878d68f0c0ecffd3fb4928bc073
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,pipeline,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_14,2,max-level pressure case; large near-two-input AIG with medium output bin,large|near_aig|not_sop|po_medium,large,3703,25,0.586281,19.07421875,2271,17,passed,ok,2271,17,selected_raw,false,,false,,-1432,-8,0.386541,0.139922,0.061763,0.588226,21.539,1.003317,1.129224,0,0,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_14\selected.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_14\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_14\logs,a2d2626db9b49dcf562d44ffe3ac3b70b84b800962dc7515b0929e8718a434a3
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,pipeline,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_22,3,large near-two-input AIG with small output bin,large|near_aig|not_sop|po_small,large,11067,20,3.665116,30.44140625,10836,20,passed,ok,10836,20,selected_raw,false,,false,,-231,0,2.143516,0.923065,0.085557,3.152138,30.305,0.860038,0.995509,0,0,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_22\selected.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_22\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_22\logs,5c7794fb69d32e8a2cd53add49c0d59390bb56d1723d4a2cb7575dcabc7ea518
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,pipeline,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_12,4,medium non-AIG selector rewrite bucket,medium|non_aig|not_sop|po_large,medium,1385,13,0.346738,13.5625,1370,14,passed,ok,1370,14,selected_raw,false,,false,,-15,1,0.144398,0.082983,0.078769,0.306150,11.926,0.882945,0.879320,0,0,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_12\selected.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_12\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_12\logs,552d0d0994eeff2849cb97e5da2552c37632545998ef6675e01ae90441665a84
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,pipeline,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_23,5,medium near-two-input AIG bucket,medium|near_aig|not_sop|po_tiny,medium,1530,16,0.312543,12.61328125,1530,16,passed,ok,1530,16,selected_raw,false,,false,,0,0,0.119760,0.083833,0.061200,0.264793,12.441,0.847221,0.986373,0,0,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_23\selected.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_23\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_23\logs,3731708f844267c8e6b8ff7441df2eba73ccb37cf46b3771500331844dc1b3e6
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,pipeline,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_9,6,tiny high-fanin SOP bucket,tiny|non_aig|high_sop|po_medium,tiny,224,5,0.284901,10.55859375,224,5,passed,ok,224,5,selected_raw,false,,false,,0,0,0.084084,0.083986,0.062289,0.230359,10.562,0.808557,1.000370,0,0,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_9\selected.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_9\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_9\logs,e3b119472dd4daca3e40ee872d93d7673612b60b7f16ca3a9f1520714e16f2b9
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,pipeline,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_7,7,small high-fanin SOP bucket,small|non_aig|high_sop|po_medium,small,252,3,0.270967,10.65234375,252,3,passed,ok,252,3,selected_raw,false,,false,,0,0,0.099666,0.082375,0.063314,0.245355,10.316,0.905481,0.968464,0,0,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_7\selected.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_7\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_7\logs,91ee86cee516faab009ffe02438f84c5daf03fa47f1acab4b7ed5838e5c735b5
smoke,SMOKE_ONLY_FILTER_NOT_FINAL_CONCLUSION,choice_perturb_family,choice_fraig_ifraig_recover,a44a39d04dcc,pipeline,false,true,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,strash; fraig; ifraig; dc2; balance; rewrite -z; refactor -z; balance,default,tiny|small|medium|large,tc_public_15,8,small near-two-input AIG bucket,small|near_aig|not_sop|po_medium,small,927,11,0.323562,10.890625,926,11,passed,ok,926,11,selected_raw,false,,false,,-1,0,0.101963,0.082904,0.064183,0.249050,10.957,0.769713,1.006098,0,0,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_15\selected.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_15\raw.candidate.blif,results\pipeline_search2\smoke\choice_fraig_ifraig_recover\tc_public_15\logs,73ab164e3907e8418aef559732cd1afff0f9d5751960007d04bfa852b228c7be
